obsTime,DSTKyoto.dst,DSTKyoto.ist,DSTKyoto.est,DSTKyoto_MagCNN.dst,DSTKyoto_MagCNN.ist,DSTKyoto_MagCNN.est
2025-02-15 08:00:00,-50,-9.99044,-40.0096,-56.5857,-9.58431,-47.0014
2025-02-15 09:00:00,-46,-8.45418,-37.5458,-62.7106,-11.4203,-51.2903
2025-02-15 10:00:00,-50,-9.5434,-40.4566,-56.633,-9.52093,-47.1121
2025-02-15 11:00:00,-52,-9.97894,-42.0211,-57.1456,-9.73888,-47.4067
2025-02-15 12:00:00,-43,-7.19596,-35.804,-63.7324,-11.6832,-52.0492
2025-02-15 13:00:00,-31,-3.74676,-27.2532,-62.2633,-11.1226,-51.1407
2025-02-15 14:00:00,-26,-2.50865,-23.4914,-54.9927,-8.95108,-46.0416
2025-02-15 15:00:00,-33,-4.75345,-28.2466,-51.147,-7.92849,-43.2185
2025-02-15 16:00:00,-43,-7.65412,-35.3459,-50.6156,-7.8784,-42.7372
2025-02-15 17:00:00,-48,-8.9369,-39.0631,-50.6005,-7.92922,-42.6713
2025-02-15 18:00:00,-38,-5.82077,-32.1792,-54.5539,-9.12429,-45.4296
2025-02-15 19:00:00,-42,-7.10266,-34.8973,-51.7651,-8.24678,-43.5183
2025-02-15 20:00:00,-41,-6.7512,-34.2488,-49.5399,-7.62555,-41.9143
2025-02-15 21:00:00,-48,-8.80337,-39.1966,-47.1676,-6.97973,-40.1879
2025-02-15 22:00:00,-43,-7.18328,-35.8167,-47.1619,-7.0455,-40.1164
2025-02-15 23:00:00,-30,-3.38009,-26.6199,-45.187,-6.49573,-38.6913
2025-02-16 00:00:00,-24,-1.85297,-22.147,-44.83,-6.4484,-38.3816
2025-02-16 01:00:00,-21,-1.17562,-19.8244,-42.5157,-5.8033,-36.7124
2025-02-16 02:00:00,-21,-1.33427,-19.6657,-42.4523,-5.85153,-36.6008
2025-02-16 03:00:00,-24,-2.30885,-21.6912,-41.402,-5.5781,-35.8239
2025-02-16 04:00:00,-25,-2.61029,-22.3897,-42.9308,-6.07266,-36.8581
2025-02-16 05:00:00,-28,-3.4994,-24.5006,-43.0498,-6.10488,-36.9449
2025-02-16 06:00:00,-32,-4.63519,-27.3648,-44.3021,-6.47827,-37.8238
2025-02-16 07:00:00,-42,-7.49443,-34.5056,-44.127,-6.40867,-37.7183
2025-02-16 08:00:00,-41,-6.97401,-34.026,-48.1976,-7.60601,-40.5916
2025-02-16 09:00:00,-36,-5.41917,-30.5808,-47.5739,-7.34372,-40.2302
2025-02-16 10:00:00,-42,-7.22428,-34.7757,-45.3467,-6.66633,-38.6804
2025-02-16 11:00:00,-47,-8.57887,-38.4211,-46.1198,-6.92025,-39.1996
2025-02-16 12:00:00,-43,-7.24782,-35.7522,-48.9811,-7.75327,-41.2278
2025-02-16 13:00:00,-36,-5.18213,-30.8179,-44.6788,-6.42598,-38.2528
2025-02-16 14:00:00,-33,-4.40717,-28.5928,-40.2061,-5.1632,-35.0429
2025-02-16 15:00:00,-32,-4.20147,-27.7985,-41.2767,-5.5797,-35.697
2025-02-16 16:00:00,-36,-5.43634,-30.5637,-43.7792,-6.33935,-37.4399
2025-02-16 17:00:00,-36,-5.38985,-30.6102,-42.3215,-5.88016,-36.4413
2025-02-16 18:00:00,-32,-4.19882,-27.8012,-38.8645,-4.88301,-33.9815
2025-02-16 19:00:00,-27,-2.79538,-24.2046,-34.0009,-3.52546,-30.4754
2025-02-16 20:00:00,-35,-5.27354,-29.7265,-31.9821,-3.0571,-28.925
2025-02-16 21:00:00,-42,-7.23773,-34.7623,-32.0244,-3.16872,-28.8557
2025-02-16 22:00:00,-43,-7.36967,-35.6303,-32.2137,-3.28049,-28.9332
2025-02-16 23:00:00,-38,-5.80646,-32.1935,-33.8236,-3.79153,-30.0321
2025-02-17 00:00:00,-29,-3.1967,-25.8033,-33.7474,-3.76827,-29.9791
2025-02-17 01:00:00,-28,-3.07427,-24.9257,-32.9158,-3.53621,-29.3796
2025-02-17 02:00:00,-24,-1.98137,-22.0186,-34.1595,-3.93099,-30.2285
2025-02-17 03:00:00,-26,-2.69351,-23.3065,-34.2972,-3.9658,-30.3314
2025-02-17 04:00:00,-28,-3.3082,-24.6918,-37.688,-4.9662,-32.7218
2025-02-17 05:00:00,-28,-3.29754,-24.7025,-35.8505,-4.36486,-31.4856
2025-02-17 06:00:00,-32,-4.48215,-27.5178,-35.6164,-4.30883,-31.3076
2025-02-17 07:00:00,-31,-4.11906,-26.8809,-37.5774,-4.89334,-32.6841
2025-02-17 08:00:00,-32,-4.40759,-27.5924,-36.8895,-4.65646,-32.233
2025-02-17 09:00:00,-34,-4.97124,-29.0288,-37.5466,-4.84988,-32.6967
2025-02-17 10:00:00,-32,-4.33106,-27.6689,-37.5294,-4.83006,-32.6993
2025-02-17 11:00:00,-37,-5.817,-31.183,-40.7379,-5.76834,-34.9696
2025-02-17 12:00:00,-34,-4.83694,-29.1631,-40.6104,-5.665,-34.9454
2025-02-17 13:00:00,-27,-2.7894,-24.2106,-39.6686,-5.36094,-34.3077
2025-02-17 14:00:00,-28,-3.21321,-24.7868,-37.5852,-4.74739,-32.8378
2025-02-17 15:00:00,-28,-3.24386,-24.7561,-38.028,-4.91166,-33.1163
2025-02-17 16:00:00,-36,-5.62147,-30.3785,-37.2717,-4.69125,-32.5804
2025-02-17 17:00:00,-34,-4.89495,-29.1051,-35.6505,-4.22998,-31.4205
2025-02-17 18:00:00,-28,-3.11307,-24.8869,-38.5305,-5.11621,-33.4143
2025-02-17 19:00:00,-26,-2.62264,-23.3774,-34.0991,-3.77319,-30.3259
2025-02-17 20:00:00,-25,-2.4014,-22.5986,-34.7157,-4.02734,-30.6884
2025-02-17 21:00:00,-29,-3.63458,-25.3654,-33.369,-3.64785,-29.7212
2025-02-17 22:00:00,-37,-5.94629,-31.0537,-30.9566,-2.97591,-27.9807
2025-02-17 23:00:00,-40,-6.66754,-33.3325,-33.2123,-3.707,-29.5053
2025-02-18 00:00:00,-33,-4.48099,-28.519,-36.8267,-4.76241,-32.0643
2025-02-18 01:00:00,-23,-1.60295,-21.3971,-37.1899,-4.80571,-32.3842
2025-02-18 02:00:00,-14,0.846862,-14.8469,-38.4947,-5.16058,-33.3341
2025-02-18 03:00:00,-24,-2.35102,-21.649,-38.8333,-5.22002,-33.6133
2025-02-18 04:00:00,-29,-3.75392,-25.2461,-42.5513,-6.28791,-36.2634
2025-02-18 05:00:00,-35,-5.42596,-29.574,-41.7234,-5.95615,-35.7673
2025-02-18 06:00:00,-34,-4.98597,-29.014,-40.0077,-5.42428,-34.5834
2025-02-18 07:00:00,-30,-3.76291,-26.2371,-39.9767,-5.42581,-34.5509
2025-02-18 08:00:00,-29,-3.51217,-25.4878,-36.7331,-4.46702,-32.2661
2025-02-18 09:00:00,-27,-2.9498,-24.0502,-34.2499,-3.79195,-30.458
2025-02-18 10:00:00,-24,-2.11367,-21.8863,-32.8003,-3.43282,-29.3675
2025-02-18 11:00:00,-27,-3.0754,-23.9246,-29.9333,-2.64721,-27.2861
2025-02-18 12:00:00,-28,-3.34978,-24.6502,-29.3646,-2.56602,-26.7986
2025-02-18 13:00:00,-22,-1.56396,-20.436,-30.3455,-2.91055,-27.435
2025-02-18 14:00:00,-15,0.388177,-15.3882,-31.2441,-3.19195,-28.0522
2025-02-18 15:00:00,-16,-0.0862947,-15.9137,-32.4995,-3.56307,-28.9364
2025-02-18 16:00:00,-15,0.141461,-15.1415,-36.0893,-4.605,-31.4843
2025-02-18 17:00:00,-16,-0.221961,-15.778,-36.6729,-4.70684,-31.9661
2025-02-18 18:00:00,-13,0.63386,-13.6339,-39.987,-5.64428,-34.3427
2025-02-18 19:00:00,-14,0.253564,-14.2536,-39.4755,-5.4094,-34.0661
2025-02-18 20:00:00,-12,0.812884,-12.8129,-35.8716,-4.31683,-31.5548
2025-02-18 21:00:00,-15,-0.137523,-14.8625,-33.6226,-3.69994,-29.9227
2025-02-18 22:00:00,-30,-4.53915,-25.4609,-32.087,-3.30156,-28.7854
2025-02-18 23:00:00,-38,-6.61649,-31.3835,-30.0202,-2.74423,-27.276
2025-02-19 00:00:00,-43,-7.82683,-35.1732,-32.7534,-3.61436,-29.139
2025-02-19 01:00:00,-39,-6.42364,-32.5764,-32.0378,-3.3851,-28.6527
2025-02-19 02:00:00,-34,-4.90065,-29.0993,-35.7798,-4.50217,-31.2776
2025-02-19 03:00:00,-41,-7.00023,-33.9998,-42.5125,-6.42313,-36.0894
2025-02-19 04:00:00,-45,-8.03617,-36.9638,-50.335,-8.5757,-41.7593
2025-02-19 05:00:00,-45,-7.88879,-37.1112,-52.0688,-8.86958,-43.1992
2025-02-19 06:00:00,-56,-11.046,-44.954,-52.775,-8.93792,-43.8371
2025-02-19 07:00:00,-64,-13.1315,-50.8685,-54.0687,-9.21911,-44.8496
2025-02-19 08:00:00,-59,-11.3688,-47.6312,-54.5172,-9.25676,-45.2604
2025-02-19 09:00:00,-46,-7.47409,-38.5259,-55.409,-9.44606,-45.9629
2025-02-19 10:00:00,-40,-5.87815,-34.1218,-51.0831,-8.10024,-42.9829
2025-02-19 11:00:00,-46,-7.79667,-38.2033,-45.0023,-6.34015,-38.6621
2025-02-19 12:00:00,-44,-7.14898,-36.851,-44.4402,-6.28333,-38.1569
2025-02-19 13:00:00,-37,-5.10571,-31.8943,-43.045,-5.91814,-37.1269
2025-02-19 14:00:00,-30,-3.17905,-26.8209,-42.0245,-5.66471,-36.3598
2025-02-19 15:00:00,-24,-1.59796,-22.402,-42.4779,-5.83974,-36.6382
2025-02-19 16:00:00,-24,-1.79819,-22.2018,-41.253,-5.49112,-35.7619
2025-02-19 17:00:00,-24,-1.90076,-22.0992,-41.5158,-5.60092,-35.9149
2025-02-19 18:00:00,-21,-1.0863,-19.9137,-39.9276,-5.14362,-34.784
2025-02-19 19:00:00,-25,-2.37297,-22.627,-39.6276,-5.09289,-34.5347
2025-02-19 20:00:00,-25,-2.36017,-22.6398,-41.8445,-5.76901,-36.0755
2025-02-19 21:00:00,-26,-2.66911,-23.3309,-41.7212,-5.70358,-36.0176
2025-02-19 22:00:00,-37,-5.90604,-31.094,-40.147,-5.23329,-34.9137
2025-02-19 23:00:00,-39,-6.29145,-32.7086,-38.4311,-4.75376,-33.6773
2025-02-20 00:00:00,-36,-5.28868,-30.7113,-39.0796,-4.9867,-34.0929
2025-02-20 01:00:00,-30,-3.51371,-26.4863,-42.7355,-6.06968,-36.6658
2025-02-20 02:00:00,-32,-4.19633,-27.8037,-42.6262,-5.97395,-36.6523
2025-02-20 03:00:00,-36,-5.36552,-30.6345,-46.5537,-7.10809,-39.4456
2025-02-20 04:00:00,-43,-7.34947,-35.6505,-50.5127,-8.18459,-42.3281
2025-02-20 05:00:00,-43,-7.18255,-35.8175,-52.8579,-8.75701,-44.1009
2025-02-20 06:00:00,-42,-6.80995,-35.1901,-56.511,-9.72713,-46.7839
2025-02-20 07:00:00,-44,-7.36562,-36.6344,-54.9262,-9.12873,-45.7975
2025-02-20 08:00:00,-42,-6.70618,-35.2938,-53.828,-8.76049,-45.0675
2025-02-20 09:00:00,-37,-5.2282,-31.7718,-52.1139,-8.23409,-43.8798
2025-02-20 10:00:00,-30,-3.24442,-26.7556,-51.1657,-7.96013,-43.2056
2025-02-20 11:00:00,-31,-3.69521,-27.3048,-49.9304,-7.60271,-42.3277
2025-02-20 12:00:00,-29,-3.1525,-25.8475,-50.3636,-7.7473,-42.6163
2025-02-20 13:00:00,-26,-2.33866,-23.6613,-48.951,-7.32336,-41.6276
2025-02-20 14:00:00,-21,-0.961712,-20.0383,-48.7627,-7.28729,-41.4754
2025-02-20 15:00:00,-20,-0.813304,-19.1867,-45.578,-6.356,-39.222
2025-02-20 16:00:00,-18,-0.318516,-17.6815,-40.9654,-5.05832,-35.9071
2025-02-20 17:00:00,-14,0.761435,-14.7614,-37.3736,-4.11156,-33.262
2025-02-20 18:00:00,-12,1.21325,-13.2133,-35.5264,-3.68544,-31.841
2025-02-20 19:00:00,-12,1.09728,-13.0973,-34.5367,-3.48879,-31.0479
2025-02-20 20:00:00,-12,1.02435,-13.0244,-33.4951,-3.25552,-30.2396
2025-02-20 21:00:00,-12,0.968974,-12.969,-33.1256,-3.21314,-29.9125
2025-02-20 22:00:00,-7,0.629619,-13.6296,-29.7506,-2.26881,-27.4818
2025-02-20 23:00:00,-7,0.611263,-13.6113,-28.4005,-1.97055,-26.4299
2025-02-21 00:00:00,-12,-0.00179221,-14.9982,-29.2282,-2.29437,-26.9338
2025-02-21 01:00:00,-16,-0.280896,-15.7191,-29.886,-2.52223,-27.3638
2025-02-21 02:00:00,-17,0.322493,-14.3225,-32.3379,-3.26283,-29.0751
2025-02-21 03:00:00,-21,-1.18925,-17.8108,-29.9595,-2.53619,-27.4233
2025-02-21 04:00:00,-22,-2.29286,-20.7071,-28.1926,-2.06006,-26.1325
2025-02-21 05:00:00,-21,-1.89841,-20.1016,-27.8455,-2.01446,-25.831
2025-02-21 06:00:00,-21,-2.16917,-20.8308,-26.6177,-1.69088,-24.9268
2025-02-21 07:00:00,-22,-2.72141,-22.2786,-26.882,-1.81842,-25.0636
2025-02-21 08:00:00,-23,-3.2519,-23.7481,-27.5729,-2.04772,-25.5252
2025-02-21 09:00:00,-22,-2.88946,-23.1105,-27.1721,-1.93827,-25.2338
2025-02-21 10:00:00,-18,-1.10542,-18.8946,-25.3214,-1.41383,-23.9076
2025-02-21 11:00:00,-19,-1.49794,-19.5021,-25.125,-1.40712,-23.7179
2025-02-21 12:00:00,-18,-0.924626,-18.0754,-24.0126,-1.11174,-22.9009
2025-02-21 13:00:00,-16,-0.0912107,-15.9088,-24.2827,-1.23574,-23.047
2025-02-21 14:00:00,-13,0.709908,-13.7099,-26.0491,-1.77881,-24.2703
2025-02-21 15:00:00,-15,0.316509,-14.3165,-23.8331,-1.11221,-22.7209
2025-02-21 16:00:00,-15,0.282647,-14.2826,-22.9024,-0.883416,-22.019
2025-02-21 17:00:00,-12,1.43112,-11.4311,-21.2146,-0.428055,-20.7865
2025-02-21 18:00:00,-9,2.2138,-9.2138,-21.0498,-0.437485,-20.6123
2025-02-21 19:00:00,-9,1.80922,-9.80922,-19.9784,-0.158872,-19.8195
2025-02-21 20:00:00,-9,1.17707,-11.1771,-19.6087,-0.0975708,-19.5111
2025-02-21 21:00:00,-9,0.882922,-11.8829,-18.5438,0.1781,-18.7219
2025-02-21 22:00:00,-9,0.297186,-13.2972,-19.6493,-0.195459,-19.4538
2025-02-21 23:00:00,-8,0.620947,-12.6209,-19.8234,-0.257007,-19.5664
2025-02-22 00:00:00,-12,-0.276762,-14.7232,-20.5115,-0.472635,-20.0389
2025-02-22 01:00:00,-9,1.83312,-9.83312,-21.1989,-0.676425,-20.5225
2025-02-22 02:00:00,-12,1.12574,-11.1257,-20.699,-0.524391,-20.1746
2025-02-22 03:00:00,-13,0.230672,-13.2307,-21.2518,-0.700768,-20.551
2025-02-22 04:00:00,-14,-0.61255,-15.3875,-19.9325,-0.311813,-19.6207
2025-02-22 05:00:00,-13,0.0421786,-14.0422,-17.3985,0.40428,-17.8028
2025-02-22 06:00:00,-10,0.618214,-12.6182,-15.8123,0.806097,-16.6184
2025-02-22 07:00:00,-9,0.577542,-12.5775,-15.4874,0.837556,-16.325
2025-02-22 08:00:00,-7,1.44306,-10.4431,-13.2756,1.44512,-14.7207
2025-02-22 09:00:00,-9,1.37291,-10.3729,-13.9542,1.17172,-15.1259
2025-02-22 10:00:00,-14,-0.4292,-14.5708,-15.5694,0.665739,-16.2351
2025-02-22 11:00:00,-21,-2.69575,-20.3043,-16.5824,0.370664,-16.9531
2025-02-22 12:00:00,-21,-2.51473,-20.4853,-16.9316,0.276153,-17.2078
2025-02-22 13:00:00,-21,-2.14225,-19.8577,-18.5378,-0.195021,-18.3428
2025-02-22 14:00:00,-15,0.243548,-14.2435,-20.1519,-0.644627,-19.5073
2025-02-22 15:00:00,-11,1.59008,-10.5901,-18.085,0.00106298,-18.0861
2025-02-22 16:00:00,-6,2.92394,-6.92394,-16.2563,0.51373,-16.77
2025-02-22 17:00:00,1,4.8256,-1.8256,-13.2803,1.34499,-14.6253
2025-02-22 18:00:00,4,5.78711,1.21289,-10.6482,2.0408,-12.689
2025-02-22 19:00:00,5,5.30211,0.697886,-8.47142,2.59102,-11.0624
2025-02-22 20:00:00,9,5.50317,1.49683,-7.42802,2.80626,-10.2343
2025-02-22 21:00:00,11,4.81988,0.180117,-4.69798,3.53567,-8.23365
2025-02-22 22:00:00,7,3.02159,-4.02159,-5.03132,3.33554,-8.36686
2025-02-22 23:00:00,5,2.5069,-5.5069,-9.16891,2.06199,-11.2309
2025-02-23 00:00:00,4,2.85048,-4.85048,-10.9038,1.58587,-12.4897
2025-02-23 01:00:00,6,4.61157,-0.611575,-14.9495,0.42361,-15.3731
2025-02-23 02:00:00,3,4.78578,0.214222,-15.7286,0.27448,-16.0031
2025-02-23 03:00:00,-4,2.64903,-4.64903,-17.099,-0.0855105,-17.0135
2025-02-23 04:00:00,-15,-0.799398,-13.2006,-18.3739,-0.414453,-17.9594
2025-02-23 05:00:00,-15,-0.846048,-14.154,-13.8227,0.972717,-14.7954
2025-02-23 06:00:00,-14,-0.432108,-13.5679,-11.8876,1.47919,-13.3668
2025-02-23 07:00:00,-13,-0.38351,-13.6165,-10.7678,1.75004,-12.5178
2025-02-23 08:00:00,-13,-0.640022,-14.36,-1.48159,4.4345,-5.91609
2025-02-23 09:00:00,-15,-1.18167,-15.8183,-8.36444,2.19991,-10.5644
2025-02-23 10:00:00,-14,-0.819655,-15.1803,-11.368,1.34924,-12.7172
2025-02-23 11:00:00,-16,-1.39055,-16.6094,-10.0109,1.79527,-11.8062
2025-02-23 12:00:00,-10,1.02221,-11.0222,-10.2294,1.71267,-11.9421
2025-02-23 13:00:00,-3,3.25667,-5.25667,-8.81988,2.12004,-10.9399
2025-02-23 14:00:00,0,4.5343,-1.5343,-8.78586,2.09377,-10.8796
2025-02-23 15:00:00,3,5.5288,1.4712,-7.98367,2.30831,-10.292
2025-02-23 16:00:00,4,5.94375,3.05625,-6.62244,2.67661,-9.29905
2025-02-23 17:00:00,7,6.39387,4.60613,-5.25425,3.03184,-8.28609
2025-02-23 18:00:00,8,6.26606,4.73394,-5.94536,2.77308,-8.71844
2025-02-23 19:00:00,8,5.29796,2.70204,-5.5888,2.85724,-8.44604
2025-02-23 20:00:00,10,5.28954,2.71046,-3.22571,3.52512,-6.75083
2025-02-23 21:00:00,13,5.55403,3.44597,-1.12728,4.07575,-5.20303
2025-02-23 22:00:00,17,6.09325,4.90675,0.0563325,4.34574,-4.2894
2025-02-23 23:00:00,11,3.95648,0.0435163,-0.891703,3.99725,-4.88895
2025-02-24 00:00:00,0,1.68611,-5.6861,-4.915,2.78485,-7.69985
2025-02-24 01:00:00,9,5.39095,2.60905,1.71782,4.78667,-3.06885
2025-02-24 02:00:00,14,7.58441,8.41559,8.49818,6.66334,1.83485
2025-02-24 03:00:00,9,5.89954,5.10046,12.7278,7.72319,5.00461
2025-02-24 04:00:00,3,3.53671,-0.536713,13.212,7.69016,5.52184
2025-02-24 05:00:00,2,3.3644,-1.3644,10.1294,6.67114,3.45826
2025-02-24 06:00:00,3,3.7119,-0.711898,8.92571,6.29556,2.63015
2025-02-24 07:00:00,3,3.12472,-2.12472,9.22467,6.36703,2.85764
2025-02-24 08:00:00,5,4.26728,0.732715,9.77618,6.49488,3.2813
2025-02-24 09:00:00,9,5.40761,3.59239,14.7202,7.90877,6.81143
2025-02-24 10:00:00,2,3.25124,-1.25124,8.47122,5.93969,2.53153
2025-02-24 11:00:00,-8,0.393315,-8.39331,-8.32769,1.04079,-9.36847
2025-02-24 12:00:00,-6,1.19659,-7.19659,-5.90253,2.07271,-7.97524
2025-02-24 13:00:00,-3,2.13106,-5.13106,-5.17859,2.36146,-7.54005
2025-02-24 14:00:00,-5,1.5227,-6.5227,-7.93108,1.58713,-9.51821
2025-02-24 15:00:00,1,3.33153,-2.33153,-12.3479,0.366978,-12.7149
2025-02-24 16:00:00,4,4.12142,-0.121424,-13.1313,0.262373,-13.3937
2025-02-24 17:00:00,8,5.20774,2.79226,-15.5989,-0.386635,-15.2123
2025-02-24 18:00:00,2,3.31901,-1.31901,-14.8879,-0.0821865,-14.8057
2025-02-24 19:00:00,-27,-5.1712,-21.8288,-25.1819,-3.07371,-22.1082
2025-02-24 20:00:00,-40,-8.44262,-31.5574,-39.792,-7.14776,-32.6442
2025-02-24 21:00:00,-37,-7.08194,-29.9181,-35.0588,-5.36639,-29.6924
2025-02-24 22:00:00,-28,-4.24215,-23.7579,-25.2262,-2.37071,-22.8555
2025-02-24 23:00:00,-20,-1.91287,-18.0871,-22.3559,-1.62178,-20.7341
2025-02-25 00:00:00,-15,-0.84701,-15.153,-22.3411,-1.67685,-20.6643
2025-02-25 01:00:00,-8,2.00207,-8.00207,-19.756,-0.92807,-18.8279
2025-02-25 02:00:00,-9,1.48367,-8.48367,-17.1633,-0.214986,-16.9483
2025-02-25 03:00:00,-18,-1.83275,-16.1673,-13.6515,0.751913,-14.4034
2025-02-25 04:00:00,-21,-2.85132,-19.1487,-10.3819,1.61843,-12.0003
2025-02-25 05:00:00,-18,-1.83885,-17.1612,-7.62904,2.32096,-9.95
2025-02-25 06:00:00,-14,-0.656451,-14.3435,-5.81372,2.74703,-8.56075
2025-02-25 07:00:00,-17,-2.48274,-18.5173,-2.49823,3.62849,-6.12672
2025-02-25 08:00:00,-17,-2.97299,-20.027,-3.72882,3.14524,-6.87406
2025-02-25 09:00:00,-17,-3.48179,-21.5182,-3.8301,3.06986,-6.89996
2025-02-25 10:00:00,-17,-3.10504,-20.895,-8.71235,1.59323,-10.3056
2025-02-25 11:00:00,-22,-4.25426,-23.7457,-6.69935,2.24646,-8.94581
2025-02-25 12:00:00,-20,-4.73923,-25.2608,-11.7544,0.730506,-12.4849
2025-02-25 13:00:00,-14,-2.58338,-20.4166,-17.3248,-0.828815,-16.496
2025-02-25 14:00:00,-9,-0.893007,-16.107,-18.6438,-1.083,-17.5608
2025-02-25 15:00:00,-9,-0.726307,-15.2737,-18.7909,-1.0422,-17.7487
2025-02-25 16:00:00,-5,-1.38331,-16.6167,-15.4214,0.000297057,-15.4217
2025-02-25 17:00:00,-27,-4.03131,-22.9687,-20.2139,-1.4419,-18.772
2025-02-25 18:00:00,-23,-2.68796,-20.312,-24.7338,-2.68386,-22.0499
2025-02-25 19:00:00,0,-0.0467868,-13.9532,-24.1364,-2.38118,-21.7552
2025-02-25 20:00:00,-5,-1.38687,-16.6131,-16.9621,-0.216474,-16.7456
2025-02-25 21:00:00,-24,-4.906,-25.094,-14.1865,0.502283,-14.6888
2025-02-25 22:00:00,-31,-4.38556,-24.6144,-23.125,-2.21135,-20.9136
2025-02-25 23:00:00,-38,-4.90129,-26.0987,-26.9939,-3.21512,-23.7788
2025-02-26 00:00:00,-28,-2.16193,-19.8381,-34.358,-5.25985,-29.0981
2025-02-26 01:00:00,-21,0.371457,-13.3715,-32.1219,-4.399,-27.7229
2025-02-26 02:00:00,-24,-0.420839,-14.5792,-29.5603,-3.58588,-25.9744
2025-02-26 03:00:00,-31,-5.02022,-25.9798,-29.2829,-3.50119,-25.7817
2025-02-26 04:00:00,-27,-3.69597,-23.304,-30.9343,-3.97106,-26.9632
2025-02-26 05:00:00,-23,-2.52744,-20.4726,-34.17,-4.87281,-29.2972
2025-02-26 06:00:00,-17,-0.823073,-16.1769,-32.7916,-4.37327,-28.4183
2025-02-26 07:00:00,-25,-3.31055,-21.6894,-28.3521,-3.04082,-25.3113
2025-02-26 08:00:00,-30,-4.68423,-25.3158,-27.7983,-2.93567,-24.8626
2025-02-26 09:00:00,-24,-2.78908,-21.2109,-23.4575,-1.67951,-21.778
2025-02-26 10:00:00,-23,-2.54983,-20.4502,-17.2497,0.0599462,-17.3096
2025-02-26 11:00:00,-28,-4.04966,-23.9503,-21.1914,-1.25537,-19.936
2025-02-26 12:00:00,-17,-0.721664,-16.2783,-25.1096,-2.40461,-22.705
2025-02-26 13:00:00,-4,2.93531,-6.93531,-23.8015,-1.95789,-21.8436
2025-02-26 14:00:00,-4,2.62424,-6.62424,-24.4883,-2.1661,-22.3222
2025-02-26 15:00:00,-9,1.01119,-10.0112,-23.6708,-1.91251,-21.7583
2025-02-26 16:00:00,-9,1.01586,-10.0159,-21.8574,-1.38795,-20.4694
2025-02-26 17:00:00,-10,0.694523,-10.6945,-17.6853,-0.196016,-17.4893
2025-02-26 18:00:00,-16,-1.08023,-14.9198,-17.967,-0.373876,-17.5931
2025-02-26 19:00:00,-18,-1.5697,-16.4303,-17.2251,-0.192743,-17.0324
2025-02-26 20:00:00,-17,-1.2033,-15.7967,-15.6356,0.235778,-15.8714
2025-02-26 21:00:00,-11,0.578315,-11.5783,-19.6366,-0.998054,-18.6385
2025-02-26 22:00:00,-9,1.06574,-10.0657,-14.7122,0.497304,-15.2095
2025-02-26 23:00:00,-5,2.16702,-7.16702,-15.7861,0.0961585,-15.8823
2025-02-27 00:00:00,-15,-0.894467,-14.1055,-22.2756,-1.83203,-20.4436
2025-02-27 01:00:00,-23,-3.11958,-19.8804,-24.0627,-2.25069,-21.812
2025-02-27 02:00:00,-25,-3.51728,-21.4827,-22.5802,-1.74143,-20.8388
2025-02-27 03:00:00,-22,-2.51261,-19.4874,-18.047,-0.398662,-17.6483
2025-02-27 04:00:00,-25,-3.38531,-21.6147,-17.1306,-0.203615,-16.927
2025-02-27 05:00:00,-30,-4.77683,-25.2232,-24.2359,-2.34061,-21.8953
2025-02-27 06:00:00,-29,-4.34139,-24.6586,-23.1485,-1.90742,-21.2411
2025-02-27 07:00:00,-42,-8.11623,-33.8838,-17.9954,-0.368967,-17.6264
2025-02-27 08:00:00,-33,-5.17339,-27.8266,-17.4379,-0.287672,-17.1502
2025-02-27 09:00:00,-27,-3.43822,-23.5618,-19.7374,-1.0054,-18.732
2025-02-27 10:00:00,-30,-4.41319,-25.5868,-22.2062,-1.71041,-20.4958
2025-02-27 11:00:00,-52,-10.8559,-41.1441,-23.5571,-2.0578,-21.4993
2025-02-27 12:00:00,-50,-9.8269,-40.1731,-23.2162,-1.91157,-21.3046
2025-02-27 13:00:00,-39,-6.43187,-32.5681,-22.9474,-1.81602,-21.1314
2025-02-27 14:00:00,-31,-4.17443,-26.8256,-21.3862,-1.34867,-20.0375
2025-02-27 15:00:00,-37,-6.09595,-30.9041,-24.7519,-2.36219,-22.3897
2025-02-27 16:00:00,-40,-6.91433,-33.0857,-22.113,-1.52681,-20.5862
2025-02-27 17:00:00,-31,-4.18046,-26.8195,-19.834,-0.881591,-18.9524
2025-02-27 18:00:00,-27,-3.13079,-23.8692,-16.3084,0.107776,-16.4162
2025-02-27 19:00:00,-30,-4.1303,-25.8697,-16.199,0.0526741,-16.2517
2025-02-27 20:00:00,-39,-6.77395,-32.226,-16.2647,-0.00927688,-16.2554
2025-02-27 21:00:00,-34,-5.13481,-28.8652,-17.4875,-0.395716,-17.0918
2025-02-27 22:00:00,-29,-3.68929,-25.3107,-15.2371,0.270536,-15.5076
2025-02-27 23:00:00,-24,-2.30803,-21.692,-17.3868,-0.411546,-16.9753
2025-02-28 00:00:00,-38,-6.55854,-31.4415,-15.601,0.130791,-15.7318
2025-02-28 01:00:00,-34,-5.16916,-28.8308,-20.5101,-1.34957,-19.1605
2025-02-28 02:00:00,-28,-3.40056,-24.5994,-20.5077,-1.27253,-19.2352
2025-02-28 03:00:00,-33,-4.97277,-28.0272,-19.7146,-1.01222,-18.7024
2025-02-28 04:00:00,-45,-8.44504,-36.555,-15.9603,0.0930408,-16.0533
