Year,Day,Hour,Minute,Timeshift,Timeshift_rms,B,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Vx,Vy,Vz,Proton_Density,Proton_Temperature,Flow_Pressure,Electric_Field,s_c_X_GSE,s_c_Y_GSE,s_c_Z_GSE,BSN_location_X_GSE,BSN_location_Y_GSE,BSN_location_Z_GSE,Dst
2025.0,318.0,2.0,29.5,2025.0,2025.0,6.3405000000000005,5.155166666666667,-1.6501666666666668,2.373,-1.2213333333333334,2.6235,638.1340425531914,-636.463829787234,8.176595744680851,-25.370212765957447,0.9163829787234042,29810.808510638297,0.7470212765957447,-1.534255319148936,229.926170212766,96.06936170212768,5.477659574468085,15.376333333333331,-0.8140000000000001,0.4755,-41.0
2025.0,318.0,3.0,29.5,2025.0,2025.0,6.477241379310345,4.366551724137931,-2.497758620689656,3.896379310344828,-1.6343103448275864,4.326724137931034,640.36,-639.9825,-5.5125,10.2275,1.14475,25484.75,0.939,-2.748974358974359,229.98925,96.012,5.49075,14.93293103448276,-0.5229310344827587,-0.2077586206896551,-40.0
2025.0,318.0,4.0,29.5,2025.0,2025.0,6.481355932203391,4.039152542372881,-3.3911864406779664,3.692542372881356,-2.3491525423728814,4.437796610169492,630.3531914893616,-629.9340425531915,-13.391489361702128,12.119148936170212,1.1795744680851064,22647.42553191489,0.9376595744680852,-2.8085106382978724,230.04702127659573,95.96404255319148,5.508723404255319,14.976101694915254,-0.3725423728813559,-0.2610169491525423,-39.0
2025.0,318.0,5.0,29.5,2025.0,2025.0,6.372881355932203,4.004237288135593,-3.2911864406779663,3.5630508474576272,-2.083728813559322,4.3783050847457625,623.4760869565217,-622.9630434782608,-12.282608695652174,13.652173913043478,1.1458695652173914,23505.28260869565,0.8910869565217392,-2.7295652173913045,230.10195652173917,95.92521739130436,5.526304347826087,15.08406779661017,-0.4388135593220339,-0.365593220338983,-36.0
2025.0,318.0,6.0,29.5,2025.0,2025.0,6.366101694915255,4.312542372881356,-3.2308474576271187,3.2874576271186444,-1.93271186440678,4.18457627118644,616.1113636363635,-615.6613636363636,-12.340909090909092,12.420454545454543,1.1327272727272726,22524.18181818182,0.8606818181818181,-2.590697674418605,230.15931818181815,95.87909090909092,5.539318181818182,15.135254237288136,-0.4522033898305084,-0.3028813559322034,-36.0
2025.0,318.0,7.0,29.5,2025.0,2025.0,6.188666666666666,4.006166666666667,-3.2595,3.195666666666667,-1.8416666666666663,4.186,613.03,-612.65,-1.98,15.57,1.1334,23136.94,0.8522,-2.5782,230.206,95.8406,5.5466,15.167166666666668,-0.6931666666666667,-0.3895,-36.0
2025.0,318.0,8.0,29.5,2025.0,2025.0,6.161166666666667,4.043,-3.795666666666667,2.4228333333333336,-2.5271666666666666,3.728166666666666,610.1,-609.6066666666667,-18.64,4.213333333333333,1.2017777777777778,21687.68888888889,0.8955555555555554,-2.2775555555555558,230.2615555555556,95.79511111111113,5.564666666666667,15.040666666666668,-0.3028333333333333,-0.0776666666666666,-34.0
2025.0,318.0,9.0,29.5,2025.0,2025.0,6.258,4.7396666666666665,-3.764833333333333,1.4340000000000002,-2.844,2.853666666666667,597.78,-597.22,-22.45777777777778,-6.042222222222222,1.4115555555555557,20278.28888888889,1.0095555555555555,-1.7253333333333334,230.3093333333333,95.75066666666666,5.576444444444444,14.712,-0.2236666666666666,0.1378333333333333,-33.0
2025.0,318.0,10.0,29.5,2025.0,2025.0,6.295,4.599333333333333,-3.9181666666666666,1.5826666666666669,-2.9098333333333333,3.064833333333333,595.5122448979591,-594.8979591836735,-23.832653061224487,3.010204081632653,1.7836734693877552,17856.061224489797,1.263877551020408,-1.809183673469388,230.3593877551021,95.71265306122449,5.587551020408164,14.233,-0.131,-0.059,-31.0
2025.0,318.0,11.0,29.5,2025.0,2025.0,6.213333333333334,3.496166666666667,-3.1271666666666667,3.830333333333333,-1.2928333333333333,4.775166666666666,594.3833333333333,-593.395238095238,-25.05952380952381,18.195238095238096,2.006904761904762,16615.214285714286,1.417142857142857,-2.811190476190476,230.4340476190476,95.65976190476192,5.610238095238096,13.902333333333331,-0.1291666666666666,-0.483,-29.0
